label,sub_bass_0,sub_bass_1,sub_bass_2,sub_bass_3,sub_bass_4,sub_bass_5,sub_bass_6,sub_bass_7,sub_bass_8,sub_bass_9,bass_0,bass_1,bass_2,bass_3,bass_4,bass_5,bass_6,bass_7,bass_8,bass_9,lower_midrange_0,lower_midrange_1,lower_midrange_2,lower_midrange_3,lower_midrange_4,lower_midrange_5,lower_midrange_6,lower_midrange_7,lower_midrange_8,lower_midrange_9,mid_range_0,mid_range_1,mid_range_2,mid_range_3,mid_range_4,mid_range_5,mid_range_6,mid_range_7,mid_range_8,mid_range_9,higher_midrange_0,higher_midrange_1,higher_midrange_2,higher_midrange_3,higher_midrange_4,higher_midrange_5,higher_midrange_6,higher_midrange_7,higher_midrange_8,higher_midrange_9,presence_0,presence_1,presence_2,presence_3,presence_4,presence_5,presence_6,presence_7,presence_8,presence_9,brilliance_0,brilliance_1,brilliance_2,brilliance_3,brilliance_4,brilliance_5,brilliance_6,brilliance_7,brilliance_8,brilliance_9
Frozen,13.271891847019086,14.158170488031109,14.313982932096371,15.198716578792476,13.167587709407831,13.815651883699061,13.97751762976876,15.824150585958865,15.02312983575671,15.8494673998469,15.272198027889107,15.012978437742493,15.448875624988569,16.693076795195076,17.66990822424708,18.289744096710727,18.049246252355303,18.504385875970694,18.53472382799489,17.85665342565099,17.5420163980563,16.627943698728842,17.399790127298242,17.485180936852235,16.710884067488802,16.806109280724502,17.060736090457613,17.16765344761579,17.19459080543942,16.648171244405862,17.124985539139843,17.630580612046483,16.75664719228834,15.905202702027953,16.063119530202414,16.84221261550971,17.017826164734277,16.84209344368664,15.738107022043504,15.54566459967751,15.894128049764706,15.406024651864088,15.238854034254652,14.958481708757418,13.976538489919836,13.651802042253923,14.051654707559537,14.427540949937534,15.1954023096182,15.24687427016383,14.3195995363705,14.277268988012935,13.977963968641914,14.315166570152924,12.876200431969387,12.957954209381402,13.649336780100795,13.62637969752348,14.139533983605837,13.738855999876986,14.032989656249004,13.378103979952472,13.584204033745443,13.07314861792788,12.937339114091998,12.14971839803214,11.372132866152555,11.319609666254895,10.802463537601689,10.721429931752194
Frozen,13.932842147730753,14.082382683144296,14.48131158751258,14.33142639199948,14.732800869682167,14.548843874152176,14.99235689013146,15.463524199850548,14.904215337471951,15.015335076957541,16.353033679344627,15.783597832479371,16.898962586677644,15.178844430371615,14.907027712153079,14.647120564047645,14.89127210809797,16.175273474025857,15.568906340313458,16.594069838179106,17.958658431473165,18.151663237672505,18.356761341048625,18.88196514817162,18.609928281782175,18.88744139305811,17.952232571450622,17.863808792791453,17.760333242540174,17.688067622978963,18.536944389936313,19.468784288579293,19.097666309446637,18.865372158596962,18.382185570075738,18.495704760356308,18.309101879903924,18.389583375810485,18.54158958426189,17.312998252504354,16.674298160433104,15.380960179518773,14.877240862887897,14.67120123719989,15.27537047348759,15.725691233575317,16.410869602971953,16.38964213173802,15.78187144119547,15.637150638127379,15.35772390295815,15.160074477051532,14.948209235179103,13.791187135844332,13.758001845883607,14.450104144966888,14.24434552368404,13.999691461674429,14.165431185734727,13.249493906966878,13.275361886509163,11.861635046533374,9.941552324939225,9.888395855114206,9.77956665451664,9.700120849343184,9.745982993696998,9.761682506393369,9.834329327061084,9.868157644938313
Frozen,11.568523465159155,11.598294162514469,11.622868713550693,11.730051041885396,11.91177011754658,11.903410330166762,11.926079367892822,12.471570432227635,12.18832496532441,12.325908013267712,13.085694217518627,14.202441190810326,15.209814803699802,18.031028558206085,14.78215419414358,14.681778269833215,15.069016803414076,15.804700048059253,17.126738903648064,17.505997457449784,18.679258010990118,17.752251423820546,19.16977579166618,17.821601313327495,18.582465476844735,18.48923939228982,18.89521067361346,18.04685202556385,16.289294684300582,18.005366417171857,17.27456032271911,16.762726743015392,16.71191711870008,16.6788011934854,16.07293997481208,15.755346705452077,15.952403620240062,15.738126372719929,15.896939826428657,15.694576160731586,15.14819435966101,14.71730190277394,15.253180132887342,14.593319697791287,14.75087759309533,13.772430672973387,13.533711533152273,14.61457570064411,14.434377845078291,14.518480318551298,14.835504777560862,14.880306923216104,14.291269537287679,13.669156821515347,13.808055148976969,13.820859432382196,13.221648204780374,12.878040321421453,13.571312352543679,12.455211832777167,13.187421565325275,11.63212046467037,8.678458820108201,8.562852507361724,8.603122704325578,8.67213011769237,11.518510964567955,10.92913230941852,9.160594526076505,9.313118004564002
Frozen,11.476825777988282,11.127052480914465,10.882919401318423,10.882426661205336,10.661142409231065,10.721887333225457,10.948413431662953,10.75190642323959,10.840274533286433,10.386608651821305,11.263108183483483,13.456343578972623,13.986206115986919,15.993202041696026,18.26408698965044,17.04206912265123,16.959942921892274,17.09555415227236,15.555532352676634,15.099289508431195,15.679800293644659,16.12928643486159,14.990589626859983,15.002030052513316,14.357070402734019,15.400266488973685,15.45413174321543,16.02224297040433,15.433139175981985,15.479390869655024,15.137783448312613,13.078673172579,13.936148359292853,14.713358065085286,14.727410585142545,14.697547320386112,13.794670890316011,13.87814596829615,13.206276579195432,12.166662564444238,12.075808101728152,12.576242046281386,12.931865770876646,12.861118847584944,12.328973062203222,13.109664900336055,13.595762477745552,13.558720389644506,12.398142199065921,11.718208536089548,11.707977482741665,11.606757121896527,11.533691125994508,11.565642087265795,11.661176804424521,11.874387243253587,11.766302610519817,11.766630633125619,11.676933994137785,11.919247897266223,11.640999068595898,11.459241076338772,11.41121948898254,11.38586070578886,11.279827120613296,11.25041860242092,11.313432990866035,11.14331864945522,11.152660920431673,11.120699061684439
Frozen,14.832614106781548,14.968506643459689,15.397108587932083,15.231391319485097,14.933477597978351,14.969619521814405,14.658766840401805,14.257138652294541,14.063083660823803,13.85745890907601,13.790591188696359,13.477994169885939,12.800449518079985,12.777427195856038,12.810416866642438,12.679547438779439,12.781985332606904,12.906450752825284,12.78700434899876,12.8569931064176,12.779910309411207,12.747339017936504,12.792253381983125,13.032306664213197,12.657216487751995,12.50339680802007,12.406756727516658,12.440291166997168,12.447722887047599,12.256655630360171,12.301315557627186,11.826421594695569,13.523550221907406,13.991995166247166,13.790926213918556,13.569595820779394,11.61101961064656,15.602736304598306,16.275457988366245,14.967318442151901,14.31244919902657,14.604323716868356,16.177297177669935,18.182567421344626,16.683143658490902,17.091492492176105,14.79727252165858,14.124896309775577,13.478912127787195,14.08371357620769,14.161059879574406,13.774366402931735,13.707065916319563,14.02037142884737,13.896951629305075,13.055788225578587,13.064380790120502,13.326873556622568,13.224909382536122,13.53354005747136,13.634930651118363,12.083584074217802,8.487622593319907,8.48301979695892,9.234943305116536,10.451992816093304,8.710885988199191,8.937254491313436,9.111865949530317,9.388128904349282
Frozen,10.371328605733396,10.303011893066273,10.221501904293923,10.725260797638276,10.503810916360127,10.683207247700764,10.761712668047673,11.90333639981251,11.096482327037712,10.995753594430868,11.241154680865954,11.503002705461638,12.271472941341752,12.178382791316668,12.133137293850808,12.096108836295828,12.62916938151049,13.758451019503733,16.165817947692343,16.905472109871813,16.65798400907517,18.06287660910226,17.44231183019283,16.50217727881226,16.074812580431004,15.511933165415588,14.600600756816016,13.247150300556513,13.238681112808889,13.182672983301432,13.786616756614935,14.03300405562538,14.254911886094604,13.548910660657198,12.46823283674722,11.20531617488462,11.308467716877365,11.727726803725162,11.116731221630715,11.288823600984884,11.701667556178949,12.043350773616426,11.360441110103363,11.31967549544379,12.177720262022477,12.332065200129131,12.014758701408192,11.809887792019554,12.291649048755565,11.485925016447355,10.864944297275702,11.790531284493934,11.513862117695785,11.131187054251837,10.302787738992858,9.442497714324004,9.28121104024863,8.888372501198303,8.922742148438868,8.687539397664212,8.873644869204572,9.711286955712312,10.903532384686692,11.877054751319825,9.117608900244791,8.941722698588167,10.913904568542335,11.001025073907673,9.939801120529628,9.417321698451683
Frozen,15.545315915487796,15.395942289290547,15.821403399352421,15.452177028787828,15.004522138191604,14.897740968785019,14.524975340510972,14.67672682340319,14.61581633562532,14.639229938777584,14.989323948051387,14.230434063668882,14.67683722018668,18.02087294018305,17.78744120569236,18.249863196589306,18.490286031708752,18.168182723097512,17.82034244760025,17.085446566371576,16.643761970184528,16.454506287034054,17.089309036005115,16.56838894081197,17.33343986802777,17.00747908007708,17.21489477739913,17.429427874960982,16.759436021665064,16.208312998541786,15.95705013953653,14.679968198651679,14.62277458372435,15.013274823452385,15.372201861755778,15.055700442288378,15.182339116921842,15.352522358425778,15.699072012985638,15.096044807630431,14.250086068497204,13.233855054981262,13.221053834678184,14.182583582764114,15.214837499505943,14.977201940847074,13.278168918404312,13.283401815633857,12.991465446384998,12.416203955945077,12.360194732128361,12.408072653045036,12.612905719859674,12.570652192196068,12.264102253902546,12.369657601883043,11.855065552947051,11.677363282041982,11.737907068394211,11.762390390952168,12.410697756475429,12.42866346176275,12.508047792650364,12.499017460663515,12.68262383666312,12.615292399045405,12.751821684727489,13.36040797020671,13.161845380008296,12.783504134071105
Frozen,15.686980985309498,15.653662920357371,15.988566652645227,16.018731997725784,16.14248837893799,15.913188037957418,16.06151348162515,16.185693260185083,16.11054776459877,15.939892140768613,15.987272039276446,15.715781536407022,16.188744669377435,15.768162551995356,15.43469456855876,15.548212423641111,15.721179562974735,15.682895617288255,15.12017877374742,14.939785116056374,15.137647037440797,14.98346690246215,15.323045932831162,15.481363623062691,15.008246029897435,15.10881956942496,15.305147227576677,15.193626956841834,15.12635399978632,15.345117710882958,15.6289383783726,14.898323989924787,14.915799984325766,16.89163734966785,18.452490608643686,18.702910374253307,18.809305100646903,19.43332696543799,20.25154981084916,19.389041387972227,18.08912083999516,16.118790012711187,16.61494342704005,16.561101828199728,16.13446413579723,15.81627148460619,15.704515793116148,16.42112645968624,16.251590903972833,15.820614898806303,15.009070247475142,14.876509628344397,14.966084668080212,15.899196530158951,15.939462432367431,16.672079708452294,17.553553633943217,17.77047106773209,16.856388670936315,16.00740066642517,15.882843918651107,15.159170137036478,15.991512890725893,14.55134626452399,15.24913433504453,14.578048152136445,14.020922093965105,14.719757505486598,13.967608981038138,14.063969788531004
Frozen,12.178823705751855,12.654390587399774,14.014465528989893,13.408491850501582,14.309167470495307,14.504895780208347,14.304553644175863,13.897055415123132,13.373548227266634,12.88043940161754,13.6992138977872,14.564534766890436,15.41218519483135,14.179932737267457,13.43014886221813,14.262554267948707,14.334123389027098,13.544626059900313,13.439577765968746,13.300857276397023,13.46903951118371,13.527962197273146,13.765398284540867,13.571582440158199,13.1658307124721,13.258764308864363,13.253032485420357,12.906235057726008,13.024513922363855,13.180554148075844,13.139047371275442,13.389384156165148,13.759260891755979,13.558358978610475,13.022200180604413,14.173683297212644,14.77862966802919,15.862928390229598,17.35129785556023,18.77222144081995,18.65980679249842,17.20488680436435,13.822088785528688,13.750329019137453,13.041663485022069,12.847088134289521,13.082646294765873,12.918882667001398,12.919880697984485,13.2716134097081,12.970320682826292,12.732453615178114,12.978807775953564,13.142534244208838,13.20326240037347,13.363983145631346,13.765530612023749,13.762613525511128,13.62153151129455,13.5248472216541,14.552474359688345,14.112987093711135,8.729522127939727,8.646410997286534,8.601977214293182,11.115527929414176,8.87680998773197,9.045558565692028,9.073205543559496,9.339806013617254
Frozen,13.792788863251118,14.268650990136761,14.435225230967726,15.409726919835148,14.713874532952214,14.906571312131959,14.684873902354918,16.091099689721943,14.878952800127788,14.903438667899854,14.637513024421354,14.56530969737304,14.179641732257796,13.976299525220561,13.933723273431891,13.746627367690333,13.70374646540902,13.560316917021991,13.405437562358873,13.33646997779523,13.385136772485996,13.266305144838077,13.407680933266915,13.66940291267076,13.624217768950913,13.528700243859422,13.74139042056153,13.520519689170102,13.626606895877266,13.547787715445105,13.763900591904067,13.62935063281776,13.271307959707652,16.924434329574773,17.532638041674335,17.95275954278077,18.825834625114908,18.64040054779382,18.60793473612649,15.041683860136855,14.449629980809101,14.226590525372137,14.124461885955307,14.184709596700364,13.932395269370009,13.706186919257888,13.210791628297208,14.615555253972213,13.958987947037896,13.169069938307647,13.318395642775345,13.043344225669944,12.789217311025617,12.609313100879866,12.416115178178984,12.458542476837774,12.23547971844422,11.815458119421383,11.738211862553902,11.764488456475549,11.470828406882523,11.037372080039,11.42549574990347,11.44081033029152,11.324868971878166,11.483420504817722,11.414525872328884,11.316838246118197,11.338613910894237,11.194792842546681
Frozen,11.280211516979119,10.88291589551701,10.932876048168222,10.55939981640971,10.49459741157558,9.965201960697136,9.868277565000966,9.829818788725259,9.972832186932896,9.891174607949662,10.680131361693013,12.296321478340252,14.815798479348238,15.98127546096287,16.332355000468077,16.687581991208518,16.302151426616245,16.45185281821541,16.536137558261693,16.172890683214078,16.857455628988976,15.784693531922802,15.382672703204998,15.722241659669049,15.451518501557004,15.983018301205544,16.277838060641162,15.162367476701325,14.563041918752415,15.368361239768959,15.692950462542722,14.898494245110756,14.48168805937153,14.300923426263576,14.873368914095906,14.609631296223618,14.545353888253265,14.295730381252662,13.570987976017204,13.222725824922621,13.041165481183569,12.89193230264452,12.829011966914242,13.140657728378994,12.477513770143775,12.013507093524154,12.122318940023671,12.296146092603252,12.43816699796213,12.512182067810265,11.014432981146774,10.67822213498845,10.58929742403313,10.670735872060176,10.644670464237599,10.578848958384459,10.951156377795584,10.712539611289715,11.302452438798205,10.860541615309856,12.162644259089662,12.384007310129837,11.640871952252176,11.643592115581342,8.945414001126478,8.374414147796456,8.666190129840155,8.795851827884032,9.056096060303776,9.253683828781165
Frozen,10.477585606116515,11.589486944387945,12.85210802377082,13.323129598969393,13.478788502144347,12.992383504591716,13.267669755657025,13.74404937713065,13.896684785368452,13.280488252240204,13.502147454703465,14.774782791356785,16.29233433336579,16.06726907330852,14.468922057528735,14.982673318294221,15.395016555098666,16.512412450427924,15.907896299075734,16.224251592342025,15.240998091125672,14.281711528994856,14.571928021269551,13.646603259104086,13.711503495230742,14.671448785146659,14.612515213714715,14.386240657224178,13.964837549313385,14.910098212139093,15.386550064412631,13.673451873258305,13.37585830924477,12.681320124327446,13.295760963142635,13.510302465876839,12.655810229471847,11.919572148500174,11.303082333528556,10.952607730528158,11.317179055483404,11.816590180312337,12.073718746066982,11.658418672770537,11.228155374529203,11.711448069001811,11.735637954547187,11.506952762024595,11.173939993325392,11.016805495307437,10.666293670847082,10.794369621777024,11.174237097809973,10.097952638435968,9.906748897174747,9.52390834347759,9.222552112424967,9.04470550169471,8.941586498646522,9.102239750828641,9.682194721467416,10.262287810279929,9.182772378291418,8.518408536667565,8.05236227257404,7.781244726434313,8.473195530985027,8.777098745444011,9.219344303442854,9.326967974742193
Frozen,11.392335760951177,11.983479540899614,12.053228360452657,12.43682677986264,14.018417335195704,14.167633640887779,12.726166532265996,13.466074373401876,13.595676051629196,13.77720392621949,14.242378124373827,13.665371896448987,14.979085948492122,15.794382761042996,14.098924011477786,13.85294324036432,15.493622135754627,16.18412976084853,16.29480857541965,16.653601828554685,16.50556970397991,16.925977411388587,17.8435683170297,17.958723643322898,17.899329524930103,18.31626338966017,19.106741247133463,18.280342598627488,18.346940987801265,17.570900244290836,18.040812941122052,16.89503840553095,17.41142398317958,15.782061397139357,16.371772808792283,16.58226011785555,15.707974598532545,16.571779584578856,16.41830232130258,15.547734923656105,15.623998649973833,15.262629372957587,14.778835303006986,13.712556136740435,14.069694310401271,15.31092987672236,15.293910120001263,14.902398348007736,14.587383445999542,14.381521225206926,15.121744039502868,14.963359307710048,15.04188346371802,14.136028113929317,13.706613451666296,13.499001576796852,13.388304906215792,13.522937444648667,12.884126509795278,13.022482980376914,13.466200965453684,13.535771946639837,10.400268347738137,8.37349596261943,8.362848332818269,8.484846312156732,8.668241224268137,8.886388773539933,9.027462631172058,9.271427210442615
