label,sub_bass_0,bass_0,lower_midrange_0,mid_range_0,higher_midrange_0,presence_0,brilliance_0
Frozen,12.0969148947149,13.908489807253867,17.24791431091004,16.641503669569204,13.902444691459992,12.181662146089916,10.312896201210815
Frozen,13.10192892305329,17.00760988006066,18.131159125425757,17.45138272304171,15.162866350075648,13.21428766652847,12.75854365326119
Frozen,12.111703167878547,14.097534590792632,13.941729619632264,18.379533116448556,18.15334953333268,12.291981736124773,11.189681297444348
Frozen,13.743303681160944,15.119903835504804,16.26882867583579,13.147133836324777,11.612068775525858,10.619077254798512,10.736975847269495
Frozen,15.072254462289498,17.371121527076227,17.356093483319075,15.637488557168892,12.180501646028477,11.620370865819675,11.661107066672837
Frozen,13.676584404718183,13.525620224715253,12.91513372629096,17.989153981126933,17.170090732803555,12.11420850914928,12.645295460003151
Frozen,14.617420306983725,19.92424666216008,19.121845621592637,18.454218101692792,16.37821359763385,14.068663817486568,12.985308988142142
Frozen,13.87065251838335,17.004019092275,17.130797438667077,16.88580241264105,14.143563061585967,13.241477570225024,12.709734817256779
Frozen,16.728312331636637,18.013760027713012,14.798451865162328,18.771780196546406,15.150088625450696,14.376564770900059,13.718643532679666
Frozen,15.867233298389527,15.369572462317311,16.917143991224307,16.83101782121437,12.747127405866403,12.468132218609844,11.400517283469695
Frozen,16.49412229358765,16.389943576023203,16.100258267490183,19.4701470285974,19.056221802704805,16.144810465075516,16.56598123513459
Frozen,11.261134661338918,14.092870074537418,13.851369398725108,18.520985931134607,13.33190311008292,10.609378238075461,9.512824728531731
Frozen,17.14715700370231,15.69614624455608,13.581921246593753,17.601908663659405,18.005876015515724,13.04732788331793,13.300600733321133
Frozen,15.798517165561384,18.378319131056355,18.343765516658642,18.663627345678385,15.412586238978317,14.646153047027584,14.206557121362962
Frozen,13.288418332634905,16.196519548515887,16.21452486634793,14.94160010731484,11.995055615470642,11.0266716716769,11.177781122812444
Frozen,14.788220199715878,19.510772095131507,18.70453319363655,17.92468498693534,15.536234940417934,13.421790771980886,13.648979133565641
Frozen,12.370504627359688,16.66068365235118,17.339627694015082,19.45599009171755,19.466258030222892,14.986764484716666,16.77599413916992
Frozen,10.176518445203584,16.880586279585025,16.712643787627773,14.463264214921967,12.95511540868195,12.053703766084102,11.240144255425193
Frozen,13.961344222485145,16.947404939480613,18.151669417082534,17.155757123218315,15.080168215998205,13.2910811286524,12.330487477654533
Frozen,10.927799148126267,18.746828654773083,19.032021713971265,14.792453716771128,12.92924998104756,11.589767141876807,12.743645512501509
Frozen,15.426073217664683,18.828898652059188,17.663995810595587,16.76607237533183,13.838319496767708,12.308456362698777,12.215880749717508
Frozen,15.810695727608909,17.068597236598368,16.41987097755987,16.100537981129555,13.98520311970873,12.418780745262604,10.907269916714853
Frozen,15.734361026175698,18.3748370349193,18.24740106536242,19.008028932618107,15.564453133532894,13.961826331117619,15.420508173579906
Frozen,16.63041305731527,16.644437660923177,18.17280375516581,17.950607075514117,15.199889893232982,14.13336766930944,13.144000527066494
Frozen,15.330713470247408,17.971941114693312,16.904101549038945,15.835512612837439,12.592648013574824,12.156740578800196,10.408332756935282
Frozen,13.80060226978356,18.360506475254876,18.256805251563065,17.124820365459033,14.069832115905859,13.32936020303188,12.01768064228691
Frozen,11.067540871579954,16.204684593972782,16.85979200439514,15.465393878899059,14.390379512298441,13.438001780850406,12.940188763850637
Frozen,9.688614430341222,13.374882352148681,13.231362460702957,17.46456275465354,11.556986589326435,10.051646204588078,9.69540211072505
Frozen,18.018531097906568,15.287578246460988,18.238440847689187,16.940044389712305,14.248962075224789,12.304033241126477,11.235851813508095
Frozen,15.86152659752245,15.529201432126339,16.622286282657758,16.43273092043261,13.237085372528064,11.653007942618672,10.57901167563809
Frozen,12.293967235937439,17.112024900038683,18.98232131217921,17.87682036404037,14.059477777112356,13.800292745282121,13.67536352856165
Frozen,13.590889827307631,11.77107257228848,11.003906784817074,15.02050378192875,14.065729336659402,10.096643614238426,10.302706132206854
Frozen,12.243438551191083,18.156714576786218,17.839804925496438,16.491635232341263,14.748781307966874,13.522889114591813,12.500232310848354
Frozen,10.470718378098109,13.286482610017503,12.949142110075137,18.132970214916323,17.26925080790972,13.667252483767637,13.60851447064907
Frozen,11.08486985201694,12.860184158094073,17.37561205613669,15.611577759028776,12.450043109202916,6.53510610287546,9.322302907072054
Frozen,11.163036021927033,12.374043409369738,12.52332145670209,18.420443149538553,13.973325299408348,13.462235366199508,12.570673237672064
Frozen,13.503339609338266,16.057448895294055,13.303780225450517,17.618707576833902,14.005577831893088,12.700404102870834,12.134030740562524
Frozen,17.408062304805433,18.096626708794116,17.2798359537562,18.117681033616137,15.501787818550188,13.892415811150537,13.611539579881981
Frozen,15.404612047909692,15.361694287972771,14.888489694837677,15.748874869202236,11.720042667961833,10.598708257565567,10.360906304106207
Frozen,16.384635683672144,14.70648146059514,12.329393662557797,12.755549474511637,14.597137751457383,14.384808661041903,12.5821029328448
Frozen,11.378323471748665,13.975240681756674,18.142345381475824,17.167437507096565,13.733521596195652,12.849823298172772,12.183252641228496
Frozen,17.32444210057301,18.2500712094571,16.98053664606525,18.11007087313303,15.430264114199927,14.181169898379263,13.546878170014528
Frozen,17.06621215723335,18.35114416963126,17.783394415726544,16.190199697781843,15.548345056267907,14.055054808136227,13.640403044103977
Frozen,13.403962896372311,16.047195758203017,15.145041518021312,18.1632292433061,12.612779623414944,12.607155425654245,13.209059141479726
Frozen,11.341062962115044,16.756183081816722,16.17336217744712,14.68924595900787,13.944622086082816,12.507499589084137,10.697220092321965
Frozen,15.040591428800653,14.393874720771475,14.427168849560088,18.920491926030984,14.08769204700849,11.879676076523905,11.187342306895172
Frozen,12.32241589372251,15.376680058479117,15.08499167158651,19.392455855167672,15.239298586932678,12.66537196034509,12.537381236782474
Frozen,10.68736055389425,15.194278659910117,16.016043905675865,18.56606313899512,15.511534933368305,13.576936768975427,13.894732859505394
Frozen,12.16544963004605,12.794940034633179,16.84058574566966,16.639422130034987,11.769624116442214,11.09374520916538,11.372669168726976
Frozen,12.241694905063877,14.924944338019579,14.865437726092866,19.284218623583335,17.750662876041734,13.638318528220783,12.708553509320684
Frozen,16.078261613229714,13.556644034891933,12.321842246657614,17.667225984230278,16.59293970157008,12.148108082768864,11.523516894961213
Frozen,17.97212049619179,16.94136980081281,14.823533187926257,18.343025040545125,14.082923194713484,12.641275379395001,12.930840690712337
Frozen,13.433080390502608,14.538822602392493,12.875126942301307,16.878361012258654,11.790007282850388,10.3534304331119,10.799297223209646
Frozen,17.0404062768483,15.525751501109466,14.201849785976501,18.0965371872531,18.40534702552323,13.06520704995869,13.706288056196275
Frozen,12.75024283146365,15.097093974213417,18.107906715333183,18.052221862308816,16.0937225510075,15.57928866266122,14.46714933827528
Frozen,17.119533063939055,18.27457164565189,17.064962497079655,17.648381186027002,15.113063890779541,14.06297027716511,13.48503412287616
Frozen,14.15135718049927,15.908257238191673,13.724819328815283,17.203972677641172,17.586040786762,11.408106767645203,11.59564156364656
Frozen,12.431012924108469,14.12301516008191,16.10828774168381,16.09593698020013,12.598730147909363,12.156006377259704,13.270250297321878
Frozen,9.788878727694886,16.95629332501256,16.773424313588233,16.19901106992189,15.245308705134866,11.641467518385271,10.636459421909754
Frozen,14.181471836025127,14.564325974905898,13.213580909507183,13.257563343361415,17.361369930765974,13.353578298520514,12.740519539174516
Frozen,12.100076793879994,18.619154268396716,18.806050140762697,17.954115156589992,16.56528304597656,16.38260952875693,13.584683736875556
Frozen,15.048343583441108,15.2946891530357,14.536151105870411,17.784466053604945,17.717666319518123,13.152616182040962,13.66040180707235
Frozen,9.643548460589491,16.91628989766892,16.27383571206404,14.458344689453947,13.703395739274663,10.857746094341254,10.516668673963162
Frozen,14.716630946343486,19.17387934646119,19.236730696186118,19.003708578569498,16.049328677287836,14.689596099342573,14.738510944242279
Frozen,14.573333184739253,14.398800270562838,14.672985649734509,18.785595382732122,14.502923883446785,11.496385139768298,11.089186553595002
Frozen,14.691597881880003,15.068470336446149,17.64059534463736,15.44587236290076,13.40255690336195,13.182829812596284,13.422143399003446
Frozen,9.161831758864471,16.45490643717478,15.532737135244199,14.076431691297898,12.624028914169156,10.820368253307375,10.097785922280126
Frozen,16.694895882796494,18.7245088306023,18.62730393929164,19.147632065767308,16.298399146342025,16.044970764045704,15.97381168873299
Frozen,16.59151219267234,16.776945384744856,16.961376692258725,15.33345866504778,15.582626050436799,12.636723833908025,11.46814924530802
Frozen,14.052930294579085,17.517069881218685,16.856672978992584,16.293806498697936,14.36534367160139,13.016260688373782,11.851162347343344
Frozen,15.073863794366664,16.83806443225523,16.555150204051866,16.327393961565427,14.041075228320654,13.088969531165676,12.233102273808619
Frozen,17.349511171484767,15.089845155846387,14.383881254357709,17.809804025647242,13.628403017824342,12.500652604402939,11.518559168380357
Frozen,16.244356833838197,19.0038524651503,18.164651376241352,16.6031848835564,14.607431279555472,14.531926577807797,12.776638844890478
Frozen,14.422543738615555,16.53741791772293,16.640539923798034,17.390240250606357,12.768602481577318,11.683562748379652,13.131107436743509
Frozen,14.038281535244339,18.61208901559532,17.291547020271594,16.492306947068567,14.640079385920302,13.962457495267497,11.703820685265574
Frozen,12.772522837027603,16.783929186770134,16.30003320442956,16.953067373783448,14.219919720710173,12.547570375695688,11.381083897247633
Frozen,19.115801993932774,18.791767312249753,16.026543160655955,19.41579272754089,15.744636881173356,15.947057717906786,14.394988567971406
Frozen,11.389895453523454,16.96226792308889,16.730454520994982,14.173957058976828,12.07545591457996,12.524751935767313,11.718555328476832
Frozen,15.464933944292419,17.522968222459188,16.505402276057435,15.088968935703159,13.954804239425108,12.41890227570197,11.72499903944629
Frozen,13.809649043976213,17.00730669176704,17.033131896792902,16.778164005258507,14.24115338622069,13.717536045382513,12.87626958350055
Frozen,8.53178143210421,10.935269869461337,14.202662517860958,14.210969154097377,12.6839210870457,11.460720494920665,11.102555832678021
Frozen,8.94192113303612,12.206570708461348,11.805655490206155,17.902420864484,16.49976479656177,13.428752696419222,13.112536620399396
Frozen,12.70285862972044,13.569261888385906,18.11146543568483,18.015576120593803,15.987219550536746,13.92352294631289,11.814322678698275
Frozen,14.439883903629882,19.271549680561012,18.402117417407613,18.210528170079304,15.686212637516187,14.024887342220067,14.643269708305725
Frozen,13.497830230383174,14.999330526182424,14.398696540236871,18.770491867567138,17.944475160940737,13.558892730923704,12.80618708841362
Frozen,14.761767518864264,14.575015730764566,16.249705071546675,15.9623506368235,13.829623098314187,12.379842595272674,12.488186090051952
Frozen,10.000558603391704,11.950544394313564,12.172779435415825,17.124098239720446,15.533564767942396,10.746827561987299,12.279457756293134
Frozen,10.116875486030922,18.435467316611945,17.839751873112785,16.58796138019862,14.229963420603147,13.219438189317675,11.48237814674851
Frozen,13.310929809406964,17.525230907542525,16.4681784253239,15.99929589926544,14.589583376734883,12.574789655296255,11.660974955112597
Frozen,16.95172847475735,15.458046094161952,15.078887428798659,19.38326797348769,18.87021510244412,14.493499990350296,13.510085360015264
Frozen,14.361070181566198,18.050930476567462,16.126213269376994,16.446600813275115,12.875600795760576,11.834736258921168,11.620504430749625
Frozen,13.457033354977153,17.844417028358897,19.284656218712655,16.493928033863355,14.59812904033616,14.171424768300948,13.38937786652043
Frozen,11.739090935334971,14.03774527704475,15.356171410136369,16.806168633681562,14.297327455498259,14.072314156639314,13.96918627237509
Frozen,13.985956501567934,17.6372713562206,16.43485223223926,16.30066665851874,13.43505656009857,11.936817342107386,10.960700908453314
Frozen,11.885992036178221,18.99648772263271,18.1686288915126,17.10398325610858,14.195097853945347,13.884906854822342,13.741208998832912
Frozen,12.630001287502935,18.714824962482982,18.790778461189507,16.853822844702023,15.31774388475333,13.98581862313056,13.596884098384693
Frozen,16.32856165319596,15.063935723541118,17.389591599561793,17.21478266522313,14.017236265568137,12.454260793204613,12.9667816135567
Frozen,9.889030966256337,12.8512387574447,12.93854936834716,17.444332776859717,13.521973657206635,12.555619843174023,10.737256286169044
Frozen,15.839073524503016,18.277671193128498,16.134738463514484,15.25805561547866,13.895068077069892,12.46162526839245,12.075916113146668
Frozen,14.264827538441606,17.28055685417985,15.680734260446211,13.392297803868146,12.527686796446359,10.378849213886914,10.013978920696198
Frozen,16.378995823666607,18.68775000196463,16.850947050749514,16.043269797341242,14.44863784942346,13.324914713348916,12.608152032424211
Frozen,12.500270536673975,16.351734932811766,18.332106553818114,17.70817058503531,14.401910626507279,14.052151584559518,12.138930325438139
Frozen,13.383236750758535,17.659459305418398,16.98706483815207,15.679040076954271,14.058375353889753,12.293046809405249,12.508336617499536
Frozen,12.431884292434665,12.673879573903154,13.151768109107762,16.540218834859214,12.451493328103933,12.264172435495073,10.63901413691718
Frozen,16.00260467216281,18.980371121094645,18.258206684105097,18.001813110508163,15.840339555157092,15.362776057749851,14.409000207002604
Frozen,14.660635329694388,15.968359707639314,15.303561593744764,18.731620546960478,14.581447056642526,14.011678926920963,12.866305109346605
Frozen,13.963787476052707,19.163848576008977,18.726724398347407,18.661594942817064,14.843089831450293,12.462139375327183,13.381827810723909
Frozen,15.009354133369447,13.78356881896807,16.45364090959558,15.391350965734924,13.159206999870575,11.725125781032013,11.41032704366383
Frozen,17.88602035061856,16.45947247962391,15.863153339887043,14.47713041448481,14.809046481588467,12.544914943125962,12.689769966938014
Frozen,10.014749846025076,17.77127906094791,16.767695524225005,16.255199738140902,16.16942894400293,12.798055784543319,10.779930393238185
Frozen,15.890236260636605,18.90593439881971,18.307419936055823,18.12889583550818,15.828145476815958,15.153806531281566,14.392784589877564
Frozen,13.519038429761626,17.445474777740106,16.98189105786335,16.14198895051311,13.670513816647926,13.183791105587837,12.125102118642811
Frozen,13.274930001693491,14.696531620548944,14.24062873231,19.105180257570687,17.64894028873619,14.557547844073046,13.788274906484748
Frozen,12.16884095496338,18.47645249814001,18.11830070971337,17.13489242479258,15.265710659431141,14.84154079441506,13.81509439539145
Frozen,16.498967665934163,18.419859848099517,16.990542714301778,14.887768727803486,12.76609618914893,11.878144684077649,10.986729822302769
Frozen,8.631995270522676,11.098116099572028,14.920917082525127,14.287388538443377,12.786048118557268,11.457525347655256,11.096545764537177
Frozen,11.797342569412388,12.591944296512702,13.489956623376717,16.921631035567984,12.575342929975198,9.882657351341212,10.135741619146419
Frozen,13.95531371786571,17.708724774988188,17.737946526246645,16.980851938849224,14.042624683116943,13.520535936815548,12.45902163867222
Frozen,16.665988869905625,18.41378775910353,17.74101844673925,15.563954877917865,15.30425155501183,14.218531661003025,13.252885794534203
Frozen,15.50048083745717,15.083654129896805,14.575138071066513,18.127811012147124,13.93879947790156,12.195279208342312,11.10157170480581
Frozen,16.411044437787762,16.342089685448503,16.861872677777388,16.493720684561026,13.930310595492843,12.511407895546608,11.938828104344632
Frozen,15.691664666962064,18.916566517474557,18.067722224492545,16.223974015062243,14.843453926086111,14.244452680505814,14.666560870801469
Frozen,11.70889346759741,18.639705099248168,16.15822386548316,15.272846784527918,14.127025681050307,12.340501602849336,10.60963767997593
Frozen,15.862085399077738,17.918097390505718,18.152213995740155,16.407059348305385,14.442534536635243,12.98892587104938,11.995658054276332
Frozen,17.174440587401158,15.328630468597224,15.14643436307714,19.42449318467716,18.246295976270748,13.914227136928385,13.614364488182282
Frozen,13.721534073948144,12.109921497259297,11.731002765551981,15.83029420650232,12.024592241913878,10.431937992506201,10.85863812714446
Frozen,17.17393813812658,16.697780826884095,15.362441498162255,18.028293207475645,16.08260995502443,12.648176468169995,12.423821235070452
Frozen,16.07750533686422,18.813604513798484,15.071492208797077,18.756060526517967,17.25955882243457,12.682138718617571,13.144948276227831
Frozen,12.669311250458822,18.597815595450513,18.33124496111439,18.51769680159172,15.876718946184706,14.364415839442632,11.914695039390876
Frozen,15.577056254193534,15.202148558991249,13.782677365273166,18.60328820070328,13.877501105396279,14.617723131440217,12.781856085833978
Frozen,13.905291977926751,13.730535763843573,13.106920573834214,18.261090514418886,17.410127305929485,11.957736827197284,11.962806112979155
Frozen,17.718471836413226,17.528858701520925,14.549565395228093,18.755493467978994,13.7000237273771,11.850092768052505,11.912316733739496
Frozen,12.934048191015593,13.55440403663658,14.6736696322593,19.3563402990725,19.21655666163621,15.356909194320842,16.71027588780688
Frozen,15.18441246308109,18.755434195477136,17.825528495419537,17.077104030306426,15.63370067074618,14.453354732824977,12.372268342836884
Frozen,12.104407327642393,18.21408880657359,17.14681238469202,15.270797799203345,13.791203611496538,13.645903696377406,13.613234403954937
Frozen,13.800204842388387,16.76221146885592,16.271678134265684,15.499828491908994,12.690549673631471,10.915939109293484,9.87278846585057
Frozen,11.782661069455187,17.960282562213,17.273218802587763,16.27060698176824,13.711806537436889,13.466277798132868,11.91285321478866
Frozen,11.385970338481787,13.931120518189237,18.482326534009534,16.35334452683637,13.754939764207542,12.728763398729614,12.201583515257301
Frozen,15.889900480360023,19.867987475854047,18.945452048693607,16.37418609466276,14.886745187084097,12.629706247456433,11.797807207853147
Frozen,15.398260560684149,18.080667486507085,16.998832220243198,16.697936247670565,14.5183906129387,13.291912518717023,12.494311748214905
Frozen,12.268775479709516,18.240266724783577,16.87290783282612,15.374127664042566,13.370401382404799,12.088868710297575,11.923982620987662
Frozen,12.332631310588797,14.049028575072683,16.974630332714494,16.66303339451342,14.007820129650051,12.517542183013962,12.024209622694157
Frozen,15.304398827218584,17.360230518191493,16.608590500449132,14.85548964937592,13.94440062511236,12.335766779070791,13.776871790139898
Frozen,12.515589694512508,17.524122635704032,16.5128873275219,15.729754821834078,13.614721492964094,11.368417186432627,10.879389335631664
Frozen,18.211696659071077,14.898932515498917,18.16925708605816,17.63295823487465,13.459208460833047,12.880697402124774,11.447981766709788
Frozen,10.880743704671088,14.920680224385169,18.34125958259283,18.8579000595653,15.346578651729107,13.277888310374982,11.051980652424783
Frozen,10.326103556706306,13.760460141051068,12.80022932700043,17.367313098228628,12.392462055583369,9.511775061057678,11.44107046602421
Frozen,13.84435269927901,17.873825651945477,14.799686910229761,13.259280550067796,13.27571444816077,11.776249722350709,11.41552017598676
Frozen,15.454457543422444,17.499231612736516,16.4019615964502,15.000893039184907,14.237116935522435,13.209346190841268,13.859725062832833
Frozen,16.49406816912708,17.70945958662787,17.6656066115781,15.975172811758366,16.055738781091993,13.8752470844121,12.704104774267567
Frozen,9.364197483116273,18.3244835635979,18.022081384939394,16.309934558433604,14.024016742149767,13.129946963133383,11.590192022018943
Frozen,15.845438051229596,16.98672816808101,17.081280035900583,15.709760741348843,15.684374528650759,12.821875099516026,11.080819956190894
Frozen,15.316168704289458,17.455729008529218,17.40164877319393,15.948754705504903,14.845859549815613,12.786885903861824,12.754216935561665
Frozen,13.894987194013968,16.44526580139973,16.792773601429484,15.394494103856918,13.193204656764449,12.76542080965359,12.088731467786115
Frozen,12.540036106619546,13.47376930382904,12.389117658033673,17.753472143390482,17.712749910235775,12.810080293572236,10.779666498086346
Frozen,16.886411455375878,16.583954573849372,16.348924124018097,16.838869696605787,13.74674250655765,13.200741169334474,13.35741110169436
Frozen,14.868251188441114,18.276661869097865,17.402936407430644,16.94192324932632,14.80048412611375,14.232146524587208,13.584952802514648
Frozen,12.792728814394016,15.558541949067262,14.225466012208386,13.54336152075407,16.20092078365594,16.03271872509161,13.994621589347092
Frozen,13.753860110339518,15.218221423142937,17.86869248602084,16.606387833158436,15.738073617799483,14.507708211585292,11.652668657830795
Frozen,12.186026920476307,17.852691590414338,17.783365557841076,17.859342758486225,15.402878433463462,15.278041507088476,13.495591643801907
Frozen,12.710967319235003,13.373004560068878,17.69844469840219,17.866779462340464,15.527673765394411,14.607592615824986,12.241847289364785
Frozen,13.47203411282439,14.957510870611879,14.062497383310756,17.79874701588553,17.794773921647206,13.032151135553823,13.467465303623479
Frozen,10.91050490272688,16.528241939906287,14.478787350461548,14.186248337692058,12.108468427675204,11.558612722790725,11.973831982548278
Frozen,13.240257167866913,17.71158822469711,17.29880154773745,15.16250424158321,13.190126182677425,12.95298354295364,9.547210670390285
Frozen,11.160189985669303,15.043720901538125,17.03679115648476,16.534343493243757,14.63436266787764,14.214323922449486,11.762251548654978
Frozen,15.468036799300355,16.037835522569345,16.69426807997071,20.38726869201132,18.402340462112107,17.54467380428334,16.952990884962535
Frozen,16.64535988524929,19.583778221046693,17.745257789347693,16.29056549315161,13.909910253997412,13.042797183644367,13.42019157211573
Frozen,11.976789841897729,17.421166036257326,17.247406961488252,13.937356206785198,12.855405453963785,12.642191035318513,11.594092096034457
Frozen,15.658228837572556,15.202287981033159,18.43201492912456,18.031810537860032,13.874288211704402,13.891652446742906,12.997394875804932
Frozen,13.440769985498534,14.580476130258752,14.165775168870374,18.29464405975242,13.308389685118954,12.176105013123312,11.75101045155793
Frozen,11.846866874828363,19.633834788204826,17.35427903813014,15.598634308764261,13.244641104953631,12.211208198023696,12.06951621276023
Frozen,10.412428219899878,13.18138210627692,14.100600549626684,18.858571381619637,15.441016694650841,15.536827196462713,14.378548092578283
Frozen,18.0642157540178,18.125222402430374,15.855971774923768,16.886212502484344,13.946723469593968,12.079224491123018,12.27029051221302
Frozen,14.339160275911308,19.1562415741587,18.509784831157077,18.038442811707228,15.177447881044275,14.008217074031487,14.243398281122495
Frozen,12.382453171556437,18.105924707414676,17.822325324476328,16.640960294841037,15.404115271163372,14.248678244507108,13.160741398640873
Frozen,16.651543482538678,18.757847149780286,18.171256995445944,18.93958836714748,16.061808398351438,15.88810397492282,16.15702552638975
Frozen,12.363099708303922,17.087122062508428,17.508810740371636,15.378979564473225,14.132310392154709,11.939500207098078,10.945358223147359
Frozen,9.60489738914585,18.371336407845938,18.411836742593806,16.34879670301789,14.042755327212229,13.138591479180988,11.360623916853354
Frozen,12.76643887677236,16.981274918407376,18.78833600170714,19.550688930559772,15.677995119870221,14.724613030899734,11.744803182395179
Frozen,13.338346563754301,18.365146035391973,17.675006710599448,16.47499988520265,14.189085847961927,11.465221590061464,10.622185528052949
Frozen,11.667299426074326,18.95001171104558,18.40879446709437,18.281200945568905,15.475654640180796,13.881544268955487,14.079764196826732
Frozen,15.070561572694288,17.354633808929098,17.613618725148108,16.338731516377944,12.97687551827366,10.949469362325566,10.318839210600844
Frozen,10.511225702726012,13.533729174751086,12.814457246439627,17.597761477431952,12.978108366456274,10.074270315879351,11.101012672844183
Frozen,12.835085648356388,13.475928705453516,18.05246372814272,17.331385385923973,15.677129088995528,14.84573512427836,12.374883248041122
Frozen,15.773586017881163,19.81774292159912,18.941033867753358,16.097105084473164,15.429147043566832,14.888195270791426,13.913843210517392
Frozen,13.641858113100673,12.132404807455409,11.859790530517357,14.903015100678326,12.304181444900355,10.412920846994826,12.97761764173752
Frozen,8.679314792918559,12.560484060934781,12.55721968294082,17.293381904032728,10.50463466691317,10.538615000570601,9.582716375726855
Frozen,10.910280104970088,14.111950110105441,14.685678227999238,18.229421490027484,13.64401388304113,12.760677933424207,12.003120261729665
Frozen,15.048128636140694,16.178369962362794,16.60164073654947,20.343337065152983,18.36847612659165,17.303967876558286,17.289434001574364
Frozen,12.350146622413614,18.110499695199152,18.038731302399672,16.358492043688518,14.858210823100093,13.596857538736188,12.999359883945209
Frozen,15.29869031173035,18.95343107744811,16.692261803625442,14.320188804302672,13.628027971746269,11.295211501437466,11.029484743239399
Frozen,11.584042722853564,17.71022668808708,16.238106620160757,15.45403806177436,14.240265680934913,12.370006638393557,11.329139506556507
Frozen,9.421537156432544,13.021410627795232,17.90458202406067,16.653145560885402,14.177361652327983,12.969146615952388,10.231649955254992
Frozen,14.582411278458988,18.188855113950723,18.936295082890798,18.29577378995696,15.507725641370786,14.205354164490677,14.348887681810362
Frozen,13.318567969382993,17.069791143144425,16.307733555851502,15.32733632549868,13.006750656821536,10.787418223863423,10.029148760101434
Frozen,14.302175441853903,18.412289982648844,18.564296021004047,16.68701831042362,13.851790453406426,13.098614040725606,12.921507027786701
